match_number,winner,team1,team2,toss_winner,toss_decision,venue,city,team1_win_pct,team2_win_pct,team1_h2h_win_pct,team1_prev_score,team1_prev_wkts,team2_prev_score,team2_prev_wkts,team1_avg_recent_bat_sr,team1_avg_recent_bowl_econ,team2_avg_recent_bat_sr,team2_avg_recent_bowl_econ
1304109,Rajasthan Royals,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,"Brabourne Stadium, Mumbai",Mumbai,0.5,0.6666666666666666,1.0,190,4,176,7,136.437759190272,7.84492177799851,133.9063345966432,7.9001769252258125
1304110,Delhi Capitals,Delhi Capitals,Punjab Kings,Punjab Kings,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.4583333333333333,0.45754716981132076,0.4642857142857143,117,10,189,5,136.51646205357142,7.84139718588003,131.73098933296708,8.236559139784946
1304111,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.5,0.5688888888888889,0.47058823529411764,125,10,113,10,132.3152513113339,7.708846153846154,131.12912678257473,7.9707486365889935
1304112,Lucknow Super Giants,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.6153846153846154,0.518348623853211,1.0,82,10,165,9,133.87374956881683,7.81761917303134,132.4315407456285,7.720073899471237
1304113,Royal Challengers Bengaluru,Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,bat,"Wankhede Stadium, Mumbai",Mumbai,0.7692307692307693,0.4838709677419355,1.0,144,4,192,3,134.08694272568619,7.735014836795253,131.62447641595338,8.229012544226439
1304114,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,"Brabourne Stadium, Mumbai",Mumbai,0.587378640776699,0.5027322404371585,0.6,97,10,160,6,134.13503104613693,7.746857643963754,134.18856048166393,7.833812761506276
1304115,Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.4608294930875576,0.5663716814159292,0.4838709677419355,161,2,103,5,134.3144166372929,8.058960434445307,131.04226329948798,7.697971918876755
1304116,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,"Wankhede Stadium, Mumbai",Mumbai,0.5034013605442177,0.45539906103286387,0.6842105263157895,123,8,209,9,131.12183353437877,7.6953969725054066,134.26017874875868,8.061283714578353
1312197,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,0.5054347826086957,0.7142857142857143,0.0,178,6,137,3,133.63398855436677,7.673473125171688,132.85205599726842,8.051612903225806
1312198,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,"Eden Gardens, Kolkata",Kolkata,0.48623853211009177,0.6428571428571429,1.0,155,9,154,8,132.95504146660846,8.059619696089014,137.1126869122861,7.930261158938001
1312199,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.4885844748858447,0.5027027027027027,0.5416666666666666,170,2,151,5,133.57038090581804,8.195458637591276,134.65693840325523,7.754965179262316
1312200,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.5053763440860215,0.7333333333333333,0.0,188,6,168,5,133.87455301053444,7.935239361702128,134.75597020121145,7.752623496288713
1359475,Gujarat Titans,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.5845410628019324,0.75,0.0,133,5,191,3,133.6235236819676,7.688648264844236,134.4598754874461,7.752183206106871
1359476,Punjab Kings,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.45794392523364486,0.5159817351598174,0.3333333333333333,142,9,177,6,131.79512354770085,7.834177684418634,137.0764985436149,7.938395106153292
1359477,Lucknow Super Giants,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.6,0.45871559633027525,1.0,210,0,159,7,133.4895441885141,8.202651889966358,136.00375822110868,7.974730192155831
1359478,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5026737967914439,0.5,0.5,161,3,193,6,134.57740243819384,7.753632881376543,131.9446704637917,7.832821143208359
1359479,Royal Challengers Bengaluru,Mumbai Indians,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5682819383259912,0.4863636363636364,0.5862068965517241,190,7,207,4,135.8490566037736,7.9843382928739235,133.74200682725132,7.9304244504587755
1359480,Chennai Super Kings,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5817307692307693,0.625,0.0,150,6,193,6,131.79564561327874,7.811559301625527,137.2455854194738,8.065422077922078
1359481,Gujarat Titans,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,"Arun Jaitley Stadium, Delhi",Delhi,0.45662100456621,0.7647058823529411,0.0,159,7,133,3,137.3734533183352,8.08666237113402,132.01799004122716,7.831456484450742
1359482,Punjab Kings,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,0.4604651162790698,0.5053191489361702,0.391304347826087,160,5,130,9,133.635546843094,8.021789582258895,134.39313445034736,7.6704435092262875
1359483,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Eden Gardens, Kolkata",Kolkata,0.5136363636363637,0.48868778280542985,0.5333333333333333,208,8,157,8,133.84018117114204,8.033520982599795,132.3272189083733,8.157217254593691
1359484,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.4966442953020134,0.5882352941176471,0.0,157,8,193,6,134.46515397082658,7.6859822690479245,134.20259190690294,7.930421270718232
1359485,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,0.5026455026455027,0.45454545454545453,0.5,203,5,143,9,132.6791868889358,7.786382456678424,135.0208457415128,7.8358283433133735
1359486,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,"Wankhede Stadium, Mumbai",Mumbai,0.5657894736842105,0.583732057416268,0.5882352941176471,160,5,178,7,132.30232869977203,8.186227719879223,134.11052631578949,7.913393929000171
1359487,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.7777777777777778,0.5158371040723982,1.0,182,5,146,7,134.79118710950345,7.855093966369931,134.63054685130902,8.139250448833035
1359488,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.46296296296296297,0.49333333333333335,0.35,191,5,131,8,132.90556562979495,7.782820590922937,133.04660756604932,7.837293212608075
1359489,Lucknow Super Giants,Royal Challengers Bengaluru,Lucknow Super Giants,Lucknow Super Giants,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.4864864864864865,0.6111111111111112,1.0,172,2,205,7,134.8628002814353,8.14888392857143,133.11586638830897,7.8409968172276026
1359490,Mumbai Indians,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,0.45248868778280543,0.5633187772925764,0.46875,162,8,171,7,134.41166221396213,7.720925263101661,128.71522508851797,7.9192702872719645
1359491,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5052631578947369,0.5857142857142857,0.4230769230769231,192,7,217,7,134.43143137368025,7.7233058729736905,128.77828054298644,7.925679883745069
1359492,Gujarat Titans,Punjab Kings,Gujarat Titans,Gujarat Titans,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.4608294930875576,0.7368421052631579,0.5,197,5,163,4,128.81453706374387,7.8963242224316685,137.514203303907,7.871171870336099
1359493,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,0.4966887417218543,0.5180180180180181,0.36363636363636365,121,8,204,7,128.8259958071279,7.886976358357528,137.40365462890793,7.873686709799964
1359494,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.484304932735426,0.45045045045045046,0.6153846153846154,123,10,142,9,133.16375047546595,8.11485582187614,131.8623124448367,7.907783742331288
1359495,Punjab Kings,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.631578947368421,0.45871559633027525,1.0,127,5,143,9,133.16375047546595,8.11485582187614,130.40979172301866,8.002452925474353
1359496,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.515695067264574,0.5652173913043478,0.2903225806451613,207,7,157,8,139.63259920836293,7.907631186889588,131.81184489079362,7.911574952561669
1359497,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.75,0.5078534031413613,1.0,204,4,199,4,130.46701260192737,7.998568258286205,132.06283913880623,7.580130100532229
1359498,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5829383886255924,0.48660714285714285,0.6551724137931034,159,3,212,2,132.18641114982577,7.583545543584721,132.09546892330445,8.043808894032072
1359499,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5670995670995671,0.5,0.5,173,4,145,2,137.08397159170033,8.017705735660847,139.66710117316757,7.922870151955675
1359500,Lucknow Super Giants,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.6,0.5104166666666666,0.0,213,9,175,8,135.75478384124733,8.112909593367547,134.96443985168074,7.728988498967856
1359501,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Punjab Kings,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.48444444444444446,0.4611872146118721,0.43333333333333335,174,6,153,8,131.49955329530616,8.148753969017609,135.56538954233145,8.107870007830853
1359502,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,0.5133928571428571,0.4484304932735426,0.5517241379310345,205,7,172,10,137.2600469548405,8.020700340873876,132.2754784884672,8.075298739564577
1359503,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.49673202614379086,0.5849056603773585,0.2777777777777778,228,4,172,6,132.28038920104152,7.888271261812118,131.5094275057318,8.147957726363895
1359504,Gujarat Titans,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.7142857142857143,0.6190476190476191,1.0,154,4,159,8,134.77552498189718,7.725565013208101,135.22613065326632,7.683190494740943
1359505,Punjab Kings,Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.4590909090909091,0.5689655172413793,0.4642857142857143,161,8,186,5,133.44385640502455,8.32623518304836,132.08508903085496,7.886660533578657
1359506,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.48672566371681414,0.5077720207253886,0.52,218,8,179,7,133.69186966149954,8.347663938671916,135.0,7.677478698683192
1359507,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,0.5868544600938967,0.5111111111111111,0.6538461538461539,226,6,185,6,129.16277622159976,7.679521276595744,134.90716180371354,7.785103642112659
1359508,Delhi Capitals,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.45089285714285715,0.4935064935064935,0.45,151,9,178,10,135.0175644028103,7.8084635113079965,129.50129934414056,7.697220135236664
1359509,Gujarat Titans,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.7272727272727273,0.5665236051502146,0.0,177,7,192,5,133.4869714847591,7.7720987222124975,133.81288535430255,8.045757441137273
1359510,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5088495575221239,0.4889867841409692,0.5483870967741935,127,10,174,4,135.610599078341,7.8241817690018935,134.4816786720952,7.893448121645796
1359511,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.5051546391752577,0.5887850467289719,0.4444444444444444,144,6,138,3,134.53339860264342,7.906819191470457,135.7837528604119,7.829484425349087
1359512,Lucknow Super Giants,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.5909090909090909,0.46153846153846156,0.5,154,7,150,10,133.74206930209857,7.768655418333624,133.71650897515252,8.0605993829881
1359513,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,0.5110132158590308,0.7391304347826086,0.5,186,8,135,6,136.6501165264971,8.07388878198961,133.05319091254134,7.964121571534469
1359514,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,"Arun Jaitley Stadium, Delhi",Delhi,0.49032258064516127,0.4533333333333333,0.5238095238095238,134,7,128,6,130.58352784261422,7.807501571558288,130.58352784261422,7.807501571558288
1359515,Punjab Kings,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.586046511627907,0.4594594594594595,0.5769230769230769,235,4,214,8,132.25051068706094,7.63185264081198,132.78755908748374,7.977004538577912
1359516,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,"Wankhede Stadium, Mumbai",Mumbai,0.5076923076923077,0.5641025641025641,0.46153846153846156,182,6,201,6,132.25051068706094,7.63185264081198,133.19137466307276,7.972814107274063
1359517,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Lucknow Super Giants,Royal Challengers Bengaluru,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.4868421052631579,0.6086956521739131,0.6666666666666666,189,9,128,7,136.59853646227606,8.08392857142857,132.98226540735203,7.994752623688155
1359518,Delhi Capitals,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.45132743362831856,0.75,0.0,144,9,207,6,131.17061673431976,7.867984308992154,138.77415548015932,7.883517138599105
1359520,Mumbai Indians,Punjab Kings,Mumbai Indians,Mumbai Indians,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.4618834080717489,0.5659574468085107,0.4827586206896552,201,10,152,9,133.21151786276857,8.141543935949391,135.04690843254514,7.778619667270631
1359521,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5087719298245614,0.4935897435897436,0.6086956521739131,200,5,137,6,138.5027130077724,7.873335306303639,130.99380905832518,7.856800479328939
1359522,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.5051020408163265,0.72,0.25,202,5,180,3,135.35441657579062,7.791646191646191,131.51826792963465,7.8629701571605155
1359523,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5677966101694916,0.5833333333333334,0.5714285714285714,214,4,150,5,132.57907830825732,8.139436192785693,136.85633001422474,7.850774581093898
1359524,Delhi Capitals,Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bengaluru,bat,"Arun Jaitley Stadium, Delhi",Delhi,0.4890829694323144,0.45374449339207046,0.6296296296296297,179,8,188,6,133.4090909090909,7.961600429645543,131.5480359933186,7.854819840898456
1359525,Gujarat Titans,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.7307692307692307,0.5833333333333334,1.0,125,6,150,5,134.64280817221993,7.705319253922827,136.85633001422474,7.836403371838901
1359526,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.5025380710659898,0.49044585987261147,0.5294117647058824,212,7,197,6,134.64280817221993,7.705319253922827,139.83151726032415,7.8830336846455875
1359527,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,"Eden Gardens, Kolkata",Kolkata,0.45982142857142855,0.5109170305676856,0.3548387096774194,201,6,179,7,132.48080330773774,8.137052272499247,140.09990917347866,7.9027692307692305
1359528,Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.48695652173913045,0.5654008438818565,0.43333333333333335,126,9,216,4,133.59740383697624,8.102133423636978,131.73921607248374,7.868726527825196
1359529,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5852534562211982,0.45614035087719296,0.6296296296296297,200,4,130,8,131.94695126736246,7.876912614756885,133.76216472822216,8.120428369367549
1359530,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,"Eden Gardens, Kolkata",Kolkata,0.5130434782608696,0.5,0.5833333333333334,171,9,118,10,137.8526706346139,7.903628592977458,137.3319641523525,7.635376447876448
1359531,Mumbai Indians,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,"Wankhede Stadium, Mumbai",Mumbai,0.5672268907563025,0.7407407407407407,0.5,139,8,119,1,133.1796680830594,8.373777086952547,135.28673084972792,7.933653426451332
1359532,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.4936708860759494,0.56,0.0,166,8,108,10,137.67954777129088,7.635151369533879,135.41320022185246,7.958459541324102
1359533,Punjab Kings,Punjab Kings,Delhi Capitals,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,0.4577777777777778,0.45414847161572053,0.5172413793103449,214,3,187,3,137.73469231358726,7.915659638303192,130.2942762499037,7.810085400569337
1359534,Royal Challengers Bengaluru,Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bengaluru,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.48484848484848486,0.5025125628140703,0.5384615384615384,181,4,214,2,133.39056136708456,8.384914533779506,142.37659074329252,7.707173525013266
1359535,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5871559633027523,0.5108225108225108,0.6666666666666666,140,4,182,5,130.2513912876607,7.817373737373737,142.37659074329252,7.707173525013266
1359536,Gujarat Titans,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.7142857142857143,0.49056603773584906,0.5,227,2,217,6,134.10383511609706,8.043383947939263,134.89666987900205,7.811870425393144
1359537,Lucknow Super Giants,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5769230769230769,0.5690376569037657,1.0,171,7,200,4,134.78352916269716,7.82180640518172,134.17168987736437,8.039466594827587
1359538,Delhi Capitals,Delhi Capitals,Punjab Kings,Punjab Kings,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,0.45217391304347826,0.46017699115044247,0.4666666666666667,140,8,179,7,130.33500547771436,8.07554671968191,130.33500547771436,8.07554671968191
1359539,Royal Challengers Bengaluru,Sunrisers Hyderabad,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.4875,0.4870689655172414,0.55,182,6,199,6,134.26623325140727,7.936141038197845,134.9645205953617,7.733961153619776
1359540,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,0.4581497797356828,0.5,0.4166666666666667,167,7,151,1,134.3122825796093,8.138222653542215,135.05962374617934,7.737653718524302
1359541,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,"Arun Jaitley Stadium, Delhi",Delhi,0.5844748858447488,0.45454545454545453,0.6428571428571429,167,8,136,8,134.73876340406113,7.844428960537151,134.43493264317473,8.149752475247524
1359542,Lucknow Super Giants,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,0.5925925925925926,0.5129310344827587,1.0,185,3,149,8,134.80282738095238,8.086772699818804,134.73876340406113,7.844428960537151
1359543,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.484472049689441,0.5666666666666667,0.47368421052631576,154,9,218,5,133.88240059407278,8.196040560115886,134.80887792848335,8.096111665004985
1359544,Gujarat Titans,Royal Challengers Bengaluru,Gujarat Titans,Gujarat Titans,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.4892703862660944,0.7241379310344828,0.5,171,5,191,8,133.88240059407278,8.196040560115886,134.4059795436664,7.944997074312464
1370350,Chennai Super Kings,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5863636363636363,0.7333333333333333,0.0,144,6,188,9,135.40159411404048,7.882397572078908,133.48220207826662,8.105128750798043
1370351,Mumbai Indians,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5684647302904564,0.6071428571428571,0.0,172,5,177,4,133.01254907999075,8.097690941385435,142.2640866081323,7.877044476327116
1370352,Gujarat Titans,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.7096774193548387,0.5702479338842975,0.3333333333333333,198,4,201,2,132.28453113510585,7.859526534546111,135.8278402481582,8.084829607914987
1370353,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.71875,0.5882352941176471,0.75,157,10,223,3,134.81090135944848,8.054605125340409,132.51446201311222,7.867609177499551
1422119,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.48717948717948717,0.5900900900900901,0.3333333333333333,187,2,172,7,133.6744511501793,8.118778753659557,132.1203169061367,7.930356088923864
1422120,Punjab Kings,Delhi Capitals,Punjab Kings,Punjab Kings,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,0.4525862068965517,0.45614035087719296,0.4838709677419355,213,2,198,8,135.4577337041964,7.91195620005919,135.17957594115103,8.201872480010934
1422121,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,"Eden Gardens, Kolkata",Kolkata,0.5107296137339056,0.48148148148148145,0.625,147,4,186,5,141.87563537783802,7.883214793741109,132.97638034480138,8.104654524429026
1422122,Rajasthan Royals,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.5024875621890548,0.5862068965517241,0.6666666666666666,59,10,176,8,135.23669184011789,8.202025695058119,135.88789841595587,8.124615105959066
1422123,Gujarat Titans,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.696969696969697,0.5679012345679012,0.5,233,3,182,8,132.10526315789474,7.935874877810361,135.0443720870842,8.07623535934576
1422124,Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.4585152838427948,0.4851063829787234,0.5483870967741935,187,5,197,5,134.98530276308054,8.171446620341124,132.49134948096886,8.206072196987808
1422125,Chennai Super Kings,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5919282511210763,0.7058823529411765,0.4,171,5,214,4,132.49095918718788,8.210750651195832,133.6577673862215,7.86200790887092
1422126,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.4785276073619632,0.5655737704918032,0.45,200,5,171,10,138.28413284132841,7.84278451310129,133.50440278753175,7.878802086385747
1422127,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.504950495049505,0.45064377682403434,0.5185185185185185,189,6,146,9,136.5179132620993,7.774168685311605,135.02043199065966,8.174840085287848
1422128,Kolkata Knight Riders,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.4872881355932203,0.5128205128205128,0.4375,173,6,175,7,134.15789694352438,8.554129370038844,138.71035940803384,7.866640746500778
1422129,Lucknow Super Giants,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5666666666666667,0.45652173913043476,0.6666666666666666,101,10,177,6,136.59171351238808,7.779588711441697,134.22885987234577,8.577397432670526
1422130,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.4817073170731707,0.6857142857142857,0.3333333333333333,204,7,168,6,135.3138936535163,8.12030344662804,131.04282175297865,7.907299404506108
